Unnamed: 0,Model,Price_w/o_shipping,Vendor,Date
1399,Exquisit GB40-150E Mini grau,"€ 176,47",Elektroshop Wagner AT,2024-06-26
1400,Bomann GS 7325,"€ 402,35",Elektroshop Wagner AT,2024-06-26
1401,Bomann GS 7325,"€ 413,39",Amazon.at,2024-06-26
1402,Exquisit GB60-150E Mini Gefrierschrank rot,"€ 139,20",Köck,2024-06-26
1403,Exquisit GB60-150E Mini Gefrierschrank rot,"€ 139,20",Radio Krejcik Wien,2024-06-26
1404,Exquisit GB60-150E Mini Gefrierschrank rot,"€ 139,20",Servicehansa,2024-06-26
1405,Exquisit GB60-150E Mini Gefrierschrank rot,"€ 191,60",Elektroshop Wagner AT,2024-06-26
1406,Exquisit GB60-150E Mini Gefrierschrank rot,"€ 291,41",Elektroshop Wagner AT,2024-06-26
1407,Amica GSN 324 160 E,"€ 509,90",Elektroshop Wagner AT,2024-06-26
1408,Amica GSN 324 160 E,"€ 552,99",Universal Versand,2024-06-26
1409,Amica GSN 324 160 E,"€ 552,99",OTTO Österreich,2024-06-26
1410,Elektra Bregenz FSN 9763,"€ 579,00",Köck,2024-06-26
1411,Elektra Bregenz FSN 9763,"€ 579,00",Servicehansa,2024-06-26
1412,Elektra Bregenz FSN 9763,"€ 579,00",moebelix.at,2024-06-26
1413,Elektra Bregenz FSN 9763,"€ 599,00",ek-online,2024-06-26
1414,Elektra Bregenz FSN 9763,"€ 599,00",INTERSPAR Onlineshop,2024-06-26
1415,Elektra Bregenz FSN 9763,"€ 649,00",mörth online,2024-06-26
1416,Elektra Bregenz FSN 9763,"€ 649,99",neckermann.at,2024-06-26
1417,Elektra Bregenz FSN 9763,"€ 655,81",Di-Life,2024-06-26
1418,Elektra Bregenz FSN 9763,"€ 679,00",elektro tisch,2024-06-26
1419,Elektra Bregenz FSN 9763,"€ 699,00",etisch,2024-06-26
1420,Elektra Bregenz FSN 9763,"€ 799,00",sabi-online,2024-06-26
1421,Elektra Bregenz FSN 9763,"€ 819,00",iQ shop,2024-06-26
1422,Elektra Bregenz FSN 9763,"€ 819,00",iQ Shop,2024-06-26
1423,Siemens iQ300 GS29NVW3P,"€ 595,00",Selektro,2024-06-26
1424,Siemens iQ500 GS36NAWEP,"€ 727,00",Köck,2024-06-26
1425,Siemens iQ500 GS36NAWEP,"€ 727,00",akatronik,2024-06-26
1426,Siemens iQ500 GS36NAWEP,"€ 727,00",Radio Krejcik Wien,2024-06-26
1427,Siemens iQ500 GS36NAWEP,"€ 727,00",Küchen & Wohnstudio Kutzer,2024-06-26
1428,Siemens iQ500 GS36NAWEP,"€ 727,00",Servicehansa,2024-06-26
1429,Siemens iQ500 GS36NAWEP,"€ 729,00",ek-online,2024-06-26
1430,Siemens iQ500 GS36NAWEP,"€ 729,00",electronic4you,2024-06-26
1431,Siemens iQ500 GS36NAWEP,"€ 729,00",Majdic,2024-06-26
1432,Siemens iQ500 GS36NAWEP,"€ 729,00",electronic4you,2024-06-26
1433,Siemens iQ500 GS36NAWEP,"€ 729,99",Media Markt.at,2024-06-26
1434,Siemens iQ500 GS36NAWEP,"€ 800,32",sopo.at,2024-06-26
1435,Siemens iQ500 GS36NAWEP,"€ 806,00",Alternate.at,2024-06-26
1436,Siemens iQ500 GS36NAWEP,"€ 811,50",Mybauer.at,2024-06-26
1437,Siemens iQ500 GS36NAWEP,"€ 815,07",0815,2024-06-26
1438,Siemens iQ500 GS36NAWEP,"€ 819,00",XXL Resch,2024-06-26
1439,Siemens iQ500 GS36NAWEP,"€ 836,96",Amazon.at,2024-06-26
1440,Siemens iQ500 GS36NAWEP,"€ 881,65",e-tec.at,2024-06-26
1441,Siemens iQ500 GS36NAWEP,"€ 885,90",techonly,2024-06-26
1442,Siemens iQ500 GS36NAWEP,"€ 899,99",Universal Versand,2024-06-26
1443,Siemens iQ500 GS36NAWEP,"€ 899,99",OTTO Österreich,2024-06-26
1444,Siemens iQ500 GS36NAWEP,"€ 959,00",Siemens Online Shop,2024-06-26
1445,Siemens iQ500 GS36NAWEP,"€ 979,00",Selektro,2024-06-26
1446,Siemens iQ500 GS36NAWEP,"€ 1040,09",Elektroshop Wagner AT,2024-06-26
1447,Siemens iQ500 GS36NAWEP,"€ 1041,03",Di-Life,2024-06-26
1448,Siemens iQ500 GS36NAWEP,"€ 1119,00",W-Wohnen,2024-06-26
1449,Siemens iQ500 GS36NAWEP,"€ 1179,00",iQ shop,2024-06-26
1450,Siemens iQ500 GS36NAWEP,"€ 1179,00",iQ Shop,2024-06-26
1451,Siemens iQ500 GS36NAWEP,"€ 1243,61",mylemon.at,2024-06-26
1452,Siemens iQ500 GS58NEWDV,"€ 899,00",Köck,2024-06-26
1453,Siemens iQ500 GS58NEWDV,"€ 899,00",akatronik,2024-06-26
1454,Siemens iQ500 GS58NEWDV,"€ 899,00",Radio Krejcik Wien,2024-06-26
1455,Siemens iQ500 GS58NEWDV,"€ 1199,00",Expert,2024-06-26
1456,Siemens iQ500 GS58NEWDV,"€ 1459,00",ek-online,2024-06-26
1457,Siemens iQ500 GS58NEWDV,"€ 1459,00",Red Zac,2024-06-26
1458,Liebherr GX 823-21 Comfort Tisch-Gefrierschrank,"€ 449,00",Köck,2024-06-26
1459,Liebherr GX 823-21 Comfort Tisch-Gefrierschrank,"€ 449,00",0815,2024-06-26
1460,Liebherr IFNci 3954-22 Prime NoFrost,"€ 1149,00",Köck,2024-06-26
1461,Liebherr IFNci 3954-22 Prime NoFrost,"€ 1149,00",ek-online,2024-06-26
1462,Liebherr IFNci 3954-22 Prime NoFrost,"€ 1149,00",Schreck,2024-06-26
1463,Liebherr IFNci 3954-22 Prime NoFrost,"€ 1149,00",akatronik,2024-06-26
1464,Liebherr IFNci 3954-22 Prime NoFrost,"€ 1149,00",ElectronicPartner,2024-06-26
1465,Liebherr IFNci 3954-22 Prime NoFrost,"€ 1149,00",ALLES KÜCHE,2024-06-26
1466,Liebherr IFNci 3954-22 Prime NoFrost,"€ 1149,00",Küchen & Wohnstudio Kutzer,2024-06-26
1467,Liebherr IFNci 3954-22 Prime NoFrost,"€ 1149,00",Media Markt.at,2024-06-26
1468,Liebherr IFNci 3954-22 Prime NoFrost,"€ 1149,00",Red Zac,2024-06-26
1469,Liebherr SIFNdi 4155-22 Prime NoFrost,"€ 1499,00",Köck,2024-06-26
1470,Liebherr SIFNdi 4155-22 Prime NoFrost,"€ 1499,00",ek-online,2024-06-26
1471,Liebherr SIFNdi 4155-22 Prime NoFrost,"€ 1499,00",Schreck,2024-06-26
1472,Liebherr SIFNdi 4155-22 Prime NoFrost,"€ 1499,00",ElectronicPartner,2024-06-26
1473,Liebherr SIFNdi 4155-22 Prime NoFrost,"€ 1499,00",Radio Krejcik Wien,2024-06-26
1474,Liebherr SIFNdi 4155-22 Prime NoFrost,"€ 1499,00",ALLES KÜCHE,2024-06-26
1475,Liebherr SIFNdi 4155-22 Prime NoFrost,"€ 1499,00",Küchen & Wohnstudio Kutzer,2024-06-26
1476,Liebherr SIFNdi 4155-22 Prime NoFrost,"€ 1499,00",Media Markt.at,2024-06-26
1477,Liebherr SIFNdi 4155-22 Prime NoFrost,"€ 1499,00",Red Zac,2024-06-26
1478,Liebherr FNe 1404-20 Pure,"€ 599,00",Köck,2024-06-26
1479,Liebherr FNe 1404-20 Pure,"€ 599,00",ek-online,2024-06-26
1480,Liebherr FNe 1404-20 Pure,"€ 599,00",Schreck,2024-06-26
1481,Liebherr FNe 1404-20 Pure,"€ 599,00",Expert,2024-06-26
1482,Liebherr FNe 1404-20 Pure,"€ 599,00",ElectronicPartner,2024-06-26
1483,Liebherr FNe 1404-20 Pure,"€ 599,00",0815,2024-06-26
1484,Liebherr FNe 1404-20 Pure,"€ 599,00",Küchen & Wohnstudio Kutzer,2024-06-26
1485,Liebherr FNe 1404-20 Pure,"€ 599,00",Red Zac,2024-06-26
1486,Liebherr FNe 1404-20 Pure,"€ 599,99",Media Markt.at,2024-06-26
1487,Beko FSE1174N,"€ 285,00",Köck,2024-06-26
1488,Beko FSE1174N,"€ 285,00",akatronik,2024-06-26
1489,Beko FSE1174N,"€ 285,00",Radio Krejcik Wien,2024-06-26
1490,Beko FSE1174N,"€ 285,00",Servicehansa,2024-06-26
1491,Beko FSE1174N,"€ 285,47",Di-Life,2024-06-26
1492,Beko FSE1174N,"€ 319,00",Küchen & Wohnstudio Kutzer,2024-06-26
1493,Beko FSE1174N,"€ 319,00",electronic4you,2024-06-26
1494,Beko FSE1174N,"€ 319,00",Majdic,2024-06-26
1495,Beko FSE1174N,"€ 319,00",electronic4you,2024-06-26
1496,Siemens iQ300 GS36NVIEP,"€ 739,16",Amazon.at,2024-06-26
1497,Siemens iQ300 GS36NVIEP,"€ 759,00",Köck,2024-06-26
1498,Siemens iQ300 GS36NVIEP,"€ 759,00",ek-online,2024-06-26
1499,Siemens iQ300 GS36NVIEP,"€ 759,00",akatronik,2024-06-26
1500,Siemens iQ300 GS36NVIEP,"€ 759,00",Radio Krejcik Wien,2024-06-26
1501,Siemens iQ300 GS36NVIEP,"€ 759,00",Mybauer.at,2024-06-26
1502,Siemens iQ300 GS36NVIEP,"€ 759,00",Servicehansa,2024-06-26
1503,Siemens iQ300 GS36NVIEP,"€ 759,99",Media Markt.at,2024-06-26
1504,Siemens iQ300 GS36NVIEP,"€ 789,00",Küchen & Wohnstudio Kutzer,2024-06-26
1505,Siemens iQ300 GS36NVIEP,"€ 798,30",sopo.at,2024-06-26
1506,Siemens iQ300 GS36NVIEP,"€ 806,00",Alternate.at,2024-06-26
1507,Siemens iQ300 GS36NVIEP,"€ 812,80",0815,2024-06-26
1508,Siemens iQ300 GS36NVIEP,"€ 879,05",e-tec.at,2024-06-26
1509,Siemens iQ300 GS36NVIEP,"€ 948,30",Elektroshop Wagner AT,2024-06-26
1510,Siemens iQ300 GS36NVIEP,"€ 959,00",Siemens Online Shop,2024-06-26
1511,Siemens iQ300 GS36NVIEP,"€ 999,00",Selektro,2024-06-26
1512,Siemens iQ300 GS36NVIEP,"€ 1149,99",Universal Versand,2024-06-26
1513,Siemens iQ300 GS36NVIEP,"€ 1149,99",OTTO Österreich,2024-06-26
1514,Siemens iQ300 GS36NVIEP,"€ 1169,00",W-Wohnen,2024-06-26
1515,Siemens iQ300 GS36NVIEP,"€ 1248,81",mylemon.at,2024-06-26
1516,Siemens iQ300 GS36NVIEP,"€ 1504,93",Radio Krejcik Wien,2024-06-26
1517,Siemens iQ300 GS36NVIEP,"€ 1804,75",Elektroshop Wagner AT,2024-06-26
1518,Siemens iQ300 GS36NVIEP,"€ 2279,00",sopo.at,2024-06-26
1519,Siemens iQ300 GS36NVIEP,"€ 2279,00",Küchen & Wohnstudio Kutzer,2024-06-26
1520,Exquisit GS230-H-010E weiß,"€ 309,99",Köck,2024-06-26
1521,Exquisit GS230-H-010E weiß,"€ 309,99",electronic4you,2024-06-26
1522,Exquisit GS230-H-010E weiß,"€ 309,99",Majdic,2024-06-26
1523,Exquisit GS230-H-010E weiß,"€ 309,99",Servicehansa,2024-06-26
1524,Exquisit GS230-H-010E weiß,"€ 309,99",Universal Versand,2024-06-26
1525,Exquisit GS230-H-010E weiß,"€ 309,99",OTTO Österreich,2024-06-26
1526,Exquisit GS230-H-010E weiß,"€ 309,99",neckermann.at,2024-06-26
1527,Exquisit GS230-H-010E weiß,"€ 310,00",electronic4you,2024-06-26
1528,Exquisit GS230-H-010E weiß,"€ 499,00",iQ Shop,2024-06-26
1529,Exquisit GS230-H-010E weiß,"€ 499,00",iQ shop,2024-06-26
1530,Liebherr GNP 1076-20 Premium NoFrost Tisch-Gefrierschrank,"€ 639,90",Köck,2024-06-26
1531,Liebherr GNP 1076-20 Premium NoFrost Tisch-Gefrierschrank,"€ 639,90",akatronik,2024-06-26
1532,Liebherr GNP 1076-20 Premium NoFrost Tisch-Gefrierschrank,"€ 639,90",Küchen & Wohnstudio Kutzer,2024-06-26
1533,Liebherr GNP 1076-20 Premium NoFrost Tisch-Gefrierschrank,"€ 649,00",Schreck,2024-06-26
1534,Liebherr GNP 1076-20 Premium NoFrost Tisch-Gefrierschrank,"€ 649,00",sabi-online,2024-06-26
1535,Liebherr GNP 1076-20 Premium NoFrost Tisch-Gefrierschrank,"€ 677,00",Media Markt.at,2024-06-26
1536,Exquisit GS81-040C schwarz,"€ 297,48",Köck,2024-06-26
1537,Exquisit GS81-040C schwarz,"€ 297,48",Servicehansa,2024-06-26
1538,Exquisit GS81-040C schwarz,"€ 297,48",Elektroshop Wagner AT,2024-06-26
1539,Exquisit GS81-040C schwarz,"€ 299,99",electronic4you,2024-06-26
1540,Exquisit GS81-040C schwarz,"€ 299,99",Majdic,2024-06-26
1541,Exquisit GS81-040C schwarz,"€ 299,99",electronic4you,2024-06-26
1542,Exquisit GS81-040C schwarz,"€ 299,99",Universal Versand,2024-06-26
1543,Exquisit GS81-040C schwarz,"€ 299,99",OTTO Österreich,2024-06-26
1544,Exquisit GS81-040C schwarz,"€ 299,99",neckermann.at,2024-06-26
1545,Exquisit GS280-HE-040D weiß,"€ 503,19",Köck,2024-06-26
1546,Exquisit GS280-HE-040D weiß,"€ 503,19",Servicehansa,2024-06-26
1547,Exquisit GS280-HE-040D weiß,"€ 503,19",Elektroshop Wagner AT,2024-06-26
1548,Exquisit GS280-HE-040D weiß,"€ 529,99",neckermann.at,2024-06-26
1549,Exquisit GS280-HE-040D weiß,"€ 539,99",Universal Versand,2024-06-26
1550,Exquisit GS280-HE-040D weiß,"€ 539,99",OTTO Österreich,2024-06-26
1551,Bauknecht GK 1895 A2+,"€ 319,99",Universal Versand,2024-06-26
1552,Bauknecht GK 1895 A2+,"€ 319,99",OTTO Österreich,2024-06-26
1553,Bauknecht GK 1895 A2+,"€ 341,85",Amazon.at,2024-06-26
1554,Liebherr FNc 467i-22 Peak NoFrost,"€ 1299,00",Köck,2024-06-26
1555,Liebherr FNc 467i-22 Peak NoFrost,"€ 1299,00",ek-online,2024-06-26
1556,Liebherr FNc 467i-22 Peak NoFrost,"€ 1299,00",Schreck,2024-06-26
1557,Liebherr FNc 467i-22 Peak NoFrost,"€ 1299,00",ElectronicPartner,2024-06-26
1558,Liebherr FNc 467i-22 Peak NoFrost,"€ 1299,00",ALLES KÜCHE,2024-06-26
1559,Liebherr FNc 467i-22 Peak NoFrost,"€ 1299,00",Küchen & Wohnstudio Kutzer,2024-06-26
1560,Liebherr FNc 467i-22 Peak NoFrost,"€ 1299,00",Red Zac,2024-06-26
1561,Liebherr FNc 467i-22 Peak NoFrost,"€ 1367,00",Media Markt.at,2024-06-26
1562,Siemens iQ500 GI11VADC0,"€ 595,00",Köck,2024-06-26
1563,Siemens iQ500 GI11VADC0,"€ 595,00",ek-online,2024-06-26
1564,Siemens iQ500 GI11VADC0,"€ 595,00",akatronik,2024-06-26
1565,Siemens iQ500 GI11VADC0,"€ 595,00",Radio Krejcik Wien,2024-06-26
1566,Siemens iQ500 GI11VADC0,"€ 595,00",electronic4you,2024-06-26
1567,Siemens iQ500 GI11VADC0,"€ 595,00",Majdic,2024-06-26
1568,Siemens iQ500 GI11VADC0,"€ 595,00",Mybauer.at,2024-06-26
1569,Siemens iQ500 GI11VADC0,"€ 595,00",Servicehansa,2024-06-26
1570,Siemens iQ500 GI11VADC0,"€ 595,00",electronic4you,2024-06-26
1571,Siemens iQ500 GI11VADC0,"€ 619,90",Küchen & Wohnstudio Kutzer,2024-06-26
1572,Siemens iQ500 GI11VADC0,"€ 631,78",sopo.at,2024-06-26
1573,Siemens iQ500 GI11VADC0,"€ 671,59",Amazon.at,2024-06-26
1574,Siemens iQ500 GI11VADC0,"€ 673,14",0815,2024-06-26
1575,Siemens iQ500 GI11VADC0,"€ 689,99",Universal Versand,2024-06-26
1576,Siemens iQ500 GI11VADC0,"€ 689,99",OTTO Österreich,2024-06-26
1577,Siemens iQ500 GI11VADC0,"€ 721,00",e-tec.at,2024-06-26
1578,Siemens iQ500 GI11VADC0,"€ 779,00",Siemens Online Shop,2024-06-26
1579,Siemens iQ500 GI11VADC0,"€ 793,31",Elektroshop Wagner AT,2024-06-26
1580,Siemens iQ500 GI11VADC0,"€ 972,77",mylemon.at,2024-06-26
1581,Siemens iQ500 GI11VADC0,"€ 999,00",Selektro,2024-06-26
1582,Siemens iQ500 GI11VADC0,"€ 1149,00",W-Wohnen,2024-06-26
1583,Gorenje FN619EEW5,"€ 599,00",Köck,2024-06-26
1584,Gorenje FN619EEW5,"€ 599,00",Servicehansa,2024-06-26
1585,Gorenje FN619EEW5,"€ 599,00",EDV-Service Stadlauer,2024-06-26
1586,Gorenje FN619EEW5,"€ 612,88",Radio Krejcik Wien,2024-06-26
1587,Gorenje FN619EEW5,"€ 659,00",elektro tisch,2024-06-26
1588,Gorenje FN619EEW5,"€ 679,00",ek-online,2024-06-26
1589,Gorenje FN619EEW5,"€ 679,00",Expert,2024-06-26
1590,Gorenje FN619EEW5,"€ 679,00",e-tec.at,2024-06-26
1591,Gorenje FN619EEW5,"€ 679,00",etisch,2024-06-26
1592,Gorenje FN619EEW5,"€ 690,83",0815,2024-06-26
1593,Gorenje FN619EEW5,"€ 806,94",Di-Life,2024-06-26
1594,Gorenje FN619EEW5,"€ 859,00",iQ shop,2024-06-26
1595,Gorenje FN619EEW5,"€ 859,00",iQ Shop,2024-06-26
1596,AEG Electrolux TAB6L88EF,"€ 535,89",Amazon.at,2024-06-26
1597,AEG Electrolux TAB6L88EF,"€ 549,00",Köck,2024-06-26
1598,AEG Electrolux TAB6L88EF,"€ 549,00",Servicehansa,2024-06-26
1599,AEG Electrolux TAB6L88EF,"€ 549,00",Media Markt.at,2024-06-26
1600,AEG Electrolux TAB6L88EF,"€ 579,00",Universal Versand,2024-06-26
1601,AEG Electrolux TAB6L88EF,"€ 579,00",OTTO Österreich,2024-06-26
1602,AEG Electrolux TAB6L88EF,"€ 595,00",Elektro Outlet Steyr,2024-06-26
1603,AEG Electrolux TAB6L88EF,"€ 599,00",XXL Resch,2024-06-26
1604,AEG Electrolux TAB6L88EF,"€ 799,00",Küchen & Wohnstudio Kutzer,2024-06-26
1605,Beko BFNA247E40SN,"€ 639,00",Köck,2024-06-26
1606,Beko BFNA247E40SN,"€ 639,00",akatronik,2024-06-26
1607,Beko BFNA247E40SN,"€ 639,00",Küchen & Wohnstudio Kutzer,2024-06-26
1608,Beko BFNA247E40SN,"€ 639,00",Servicehansa,2024-06-26
1609,Beko BFNA247E40SN,"€ 899,99",Universal Versand,2024-06-26
1610,Beko BFNA247E40SN,"€ 899,99",OTTO Österreich,2024-06-26
1611,Exquisit GS295-NF-H-040D inoxlook-at,"€ 764,10",Köck,2024-06-26
1612,Exquisit GS295-NF-H-040D inoxlook-at,"€ 764,10",Servicehansa,2024-06-26
1613,Exquisit GS295-NF-H-040D inoxlook-at,"€ 764,10",Elektroshop Wagner AT,2024-06-26
1614,Exquisit GS295-NF-H-040D inoxlook-at,"€ 799,99",Universal Versand,2024-06-26
1615,Exquisit GS295-NF-H-040D inoxlook-at,"€ 799,99",OTTO Österreich,2024-06-26
1616,Exquisit GS295-NF-H-040D inoxlook,"€ 704,87",Elektroshop Wagner AT,2024-06-26
1617,Exquisit GS295-NF-H-040D inoxlook,"€ 749,00",Köck,2024-06-26
1618,Exquisit GS295-NF-H-040D inoxlook,"€ 749,00",Servicehansa,2024-06-26
1619,Exquisit GS295-NF-H-040D inoxlook,"€ 779,99",Universal Versand,2024-06-26
1620,Exquisit GS295-NF-H-040D inoxlook,"€ 779,99",OTTO Österreich,2024-06-26
1621,Liebherr SIFNei 5188-20 Peak NoFrost,"€ 1999,00",Köck,2024-06-26
1622,Liebherr SIFNei 5188-20 Peak NoFrost,"€ 1999,00",Schreck,2024-06-26
1623,Liebherr SIFNei 5188-20 Peak NoFrost,"€ 1999,00",electronic4you,2024-06-26
1624,Liebherr SIFNei 5188-20 Peak NoFrost,"€ 1999,00",Majdic,2024-06-26
1625,Liebherr SIFNei 5188-20 Peak NoFrost,"€ 2499,00",Küchen & Wohnstudio Kutzer,2024-06-26
1626,Haier H2F220WSAA,"€ 464,81",Amazon.at,2024-06-26
1627,Haier H2F220WSAA,"€ 487,00",Media Markt.at,2024-06-26
1628,Haier H2F220WSAA,"€ 499,99",Universal Versand,2024-06-26
1629,Haier H2F220WSAA,"€ 499,99",OTTO Österreich,2024-06-26
1630,Haier H2F220WSAA,"€ 539,98",0815,2024-06-26
1631,Haier H2F220WSAA,"€ 1069,49",mylemon.at,2024-06-26
1632,Exquisit GS231-NF-H-040C inoxlook,"€ 589,00",Köck,2024-06-26
1633,Exquisit GS231-NF-H-040C inoxlook,"€ 589,00",Servicehansa,2024-06-26
1634,Exquisit GS231-NF-H-040C inoxlook,"€ 956,97",Elektroshop Wagner AT,2024-06-26
1635,Bosch Serie 6 GIN41ACE0,"€ 757,00",Köck,2024-06-26
1636,Bosch Serie 6 GIN41ACE0,"€ 757,00",Radio Krejcik Wien,2024-06-26
1637,Bosch Serie 6 GIN41ACE0,"€ 757,00",Servicehansa,2024-06-26
1638,Bosch Serie 6 GIN41ACE0,"€ 796,91",Elektroshop Wagner AT,2024-06-26
1639,Bosch Serie 6 GIN41ACE0,"€ 816,00",Mybauer.at,2024-06-26
1640,Bosch Serie 6 GIN41ACE0,"€ 816,00",XXL Resch,2024-06-26
1641,Bosch Serie 6 GIN41ACE0,"€ 816,80",Amazon.at,2024-06-26
1642,Bosch Serie 6 GIN41ACE0,"€ 817,00",Alternate.at,2024-06-26
1643,Bosch Serie 6 GIN41ACE0,"€ 819,99",Media Markt.at,2024-06-26
1644,Bosch Serie 6 GIN41ACE0,"€ 824,00",Schreck,2024-06-26
1645,Bosch Serie 6 GIN41ACE0,"€ 879,24",0815,2024-06-26
1646,Bosch Serie 6 GIN41ACE0,"€ 910,55",sopo.at,2024-06-26
1647,Bosch Serie 6 GIN41ACE0,"€ 949,99",Universal Versand,2024-06-26
1648,Bosch Serie 6 GIN41ACE0,"€ 949,99",OTTO Österreich,2024-06-26
1649,Bosch Serie 6 GIN41ACE0,"€ 951,30",e-tec.at,2024-06-26
1650,Bosch Serie 6 GIN41ACE0,"€ 999,00",Bosch Online Shop,2024-06-26
1651,Bosch Serie 6 GIN41ACE0,"€ 1252,89",mylemon.at,2024-06-26
1652,Liebherr UG 1211-26 Comfort,"€ 949,00",Köck,2024-06-26
1653,Liebherr UG 1211-26 Comfort,"€ 949,00",ek-online,2024-06-26
1654,Liebherr UG 1211-26 Comfort,"€ 949,00",Schreck,2024-06-26
1655,Liebherr UG 1211-26 Comfort,"€ 949,00",ElectronicPartner,2024-06-26
1656,Liebherr UG 1211-26 Comfort,"€ 949,00",ALLES KÜCHE,2024-06-26
1657,Liebherr UG 1211-26 Comfort,"€ 949,00",Küchen & Wohnstudio Kutzer,2024-06-26
1658,Liebherr UG 1211-26 Comfort,"€ 949,00",Red Zac,2024-06-26
1659,Liebherr UG 1211-26 Comfort,"€ 949,99",Media Markt.at,2024-06-26
1660,Liebherr FNd 7026-20 Plus NoFrost,"€ 949,00",Köck,2024-06-26
1661,Liebherr FNd 7026-20 Plus NoFrost,"€ 949,00",Radio Krejcik Wien,2024-06-26
1662,Liebherr FNd 7026-20 Plus NoFrost,"€ 999,00",Haustechnik Hochrieder,2024-06-26
1663,Liebherr FNd 7026-20 Plus NoFrost,"€ 1049,00",Küchen & Wohnstudio Kutzer,2024-06-26
1664,Liebherr GP 1213-21 Comfort Tisch-Gefrierschrank,"€ 447,00",Köck,2024-06-26
1665,Liebherr GP 1213-21 Comfort Tisch-Gefrierschrank,"€ 447,00",electronic4you,2024-06-26
1666,Liebherr GP 1213-21 Comfort Tisch-Gefrierschrank,"€ 447,00",Majdic,2024-06-26
1667,Liebherr GP 1213-21 Comfort Tisch-Gefrierschrank,"€ 447,00",Servicehansa,2024-06-26
1668,Liebherr GP 1213-21 Comfort Tisch-Gefrierschrank,"€ 447,50",Küchen & Wohnstudio Kutzer,2024-06-26
1669,Liebherr GP 1213-21 Comfort Tisch-Gefrierschrank,"€ 499,00",Schreck,2024-06-26
1670,Liebherr GP 1213-21 Comfort Tisch-Gefrierschrank,"€ 499,00",Expert,2024-06-26
1671,Liebherr GP 1213-21 Comfort Tisch-Gefrierschrank,"€ 499,00",0815,2024-06-26
1672,Liebherr GP 1213-21 Comfort Tisch-Gefrierschrank,"€ 499,00",sabi-online,2024-06-26
1673,Liebherr GP 1213-21 Comfort Tisch-Gefrierschrank,"€ 499,00",Red Zac,2024-06-26
1674,Liebherr GP 1213-21 Comfort Tisch-Gefrierschrank,"€ 499,99",neckermann.at,2024-06-26
1675,Liebherr GP 1213-21 Comfort Tisch-Gefrierschrank,"€ 791,59",mylemon.at,2024-06-26
1676,Bosch GSN58UWDP,"€ 999,00",ek-online,2024-06-26
1677,Bosch GSN58UWDP,"€ 999,00",Radio Krejcik Wien,2024-06-26
1678,Bosch GSN58UWDP,"€ 999,00",mörth online,2024-06-26
1679,Bosch GSN58UWDP,"€ 999,99",Media Markt.at,2024-06-26
1680,Exquisit GS111-010F,"€ 199,00",Köck,2024-06-26
1681,Exquisit GS111-010F,"€ 199,00",0815,2024-06-26
1682,Exquisit GS111-010F,"€ 199,00",Servicehansa,2024-06-26
1683,Exquisit GS111-010F,"€ 368,99",iQ Shop,2024-06-26
1684,Exquisit GS111-010F,"€ 388,99",iQ shop,2024-06-26
1685,Nabo GN 2050,"€ 489,99",Universal Versand,2024-06-26
1686,Nabo GN 2050,"€ 489,99",OTTO Österreich,2024-06-26
1687,Nabo GN 2050,"€ 499,00",sabi-online,2024-06-26
1688,Nabo GN 2050,"€ 499,99",Expert,2024-06-26
1689,Nabo GN 2050,"€ 569,00",Elektro Outlet Steyr,2024-06-26
1690,Nabo GN 2050,"€ 569,00",moebelix.at,2024-06-26
1691,Siemens iQ500 GI11VAFE0,"€ 516,60",Köck,2024-06-26
1692,Siemens iQ500 GI11VAFE0,"€ 516,60",Radio Krejcik Wien,2024-06-26
1693,Siemens iQ500 GI11VAFE0,"€ 516,60",sopo.at,2024-06-26
1694,Siemens iQ500 GI11VAFE0,"€ 516,60",Küchen & Wohnstudio Kutzer,2024-06-26
1695,Siemens iQ500 GI11VAFE0,"€ 516,60",Servicehansa,2024-06-26
1696,Siemens iQ500 GI11VAFE0,"€ 549,00",ALLES KÜCHE,2024-06-26
1697,Siemens iQ500 GI11VAFE0,"€ 564,70",Amazon.at,2024-06-26
1698,Siemens iQ500 GI11VAFE0,"€ 565,60",Mybauer.at,2024-06-26
1699,Siemens iQ500 GI11VAFE0,"€ 573,20",e-tec.at,2024-06-26
1700,Siemens iQ500 GI11VAFE0,"€ 592,43",Elektroshop Wagner AT,2024-06-26
1701,Siemens iQ500 GI11VAFE0,"€ 647,99",Universal Versand,2024-06-26
1702,Siemens iQ500 GI11VAFE0,"€ 647,99",OTTO Österreich,2024-06-26
1703,Siemens iQ500 GI11VAFE0,"€ 669,00",Siemens Online Shop,2024-06-26
1704,Siemens iQ500 GI11VAFE0,"€ 699,00",Selektro,2024-06-26
1705,Siemens iQ500 GI11VAFE0,"€ 816,39",mylemon.at,2024-06-26
1706,Siemens iQ500 GI11VAFE0,"€ 849,00",W-Wohnen,2024-06-26
1707,Miele FNS 4382 E Edelstahl-Look,"€ 883,70",Radio Krejcik Wien,2024-06-26
1708,Miele FNS 4382 E Edelstahl-Look,"€ 1089,00",ek-online,2024-06-26
1709,Miele FNS 4382 E Edelstahl-Look,"€ 1089,00",ALLES KÜCHE,2024-06-26
1710,Bomann GS 2196 weiß,"€ 251,99",Media Markt.at,2024-06-26
1711,Bomann GS 2196 weiß,"€ 270,00",Alternate.at,2024-06-26
1712,Bomann GS 2196 weiß,"€ 279,14",Elektroshop Wagner AT,2024-06-26
